,route_name,route_ID,type_string,sector_ID,parent_sector,parent_loc,num_votes,adjusted_num_votes,mean_rating,median_rating,mode_rating,RQI_mean,RQI_median,ARQI_mean,ARQI_median,nopm_YDS,YDS_rank,safety,state
84098,Stinger,114616062,sport,113337761,North Comb,"[-122.95874, 43.32775]",8,8.81868553611427,2.375,2.1666666666666665,2.0,2.078125,1.8958333333333333,2.105685487052021,1.9209762338018437,5.8,83,,Oregon
84099,Moms House,113337790,sport,113337761,North Comb,"[-122.95874, 43.32775]",12,13.228028304171405,2.6666666666666665,2.5,2.0,2.444444444444444,2.2916666666666665,2.465074516623735,2.3110073593347518,5.8,83,,Oregon
84100,Magic Carpet,114615993,sport,113337761,North Comb,"[-122.95874, 43.32775]",4,10.09981176815704,2.25,2.1666666666666665,2.0,1.6875,1.625,2.0272235709289292,1.95214121645008,5.10c/d,105,,Oregon
84101,One Tuff Cookie,113337961,sport,113337761,North Comb,"[-122.95874, 43.32775]",17,30.994811525930064,3.5294117647058822,3.5555555555555554,4.0,3.3217993079584773,3.3464052287581696,3.4155407136832556,3.4408410152660944,5.10b/c,103,,Oregon
84102,Croissants to the Cosmic Slaughter,114571677,sport,113337761,North Comb,"[-122.95874, 43.32775]",3,11.377435670931526,2.0,2.0,2.0,1.3333333333333335,1.3333333333333335,1.824213464453168,1.824213464453168,5.11c/d,115,,Oregon
84103,Chutes and Ladders,113338006,sport,113337761,North Comb,"[-122.95874, 43.32775]",15,22.40017039706937,3.0,3.0,3.0,2.8,2.8,2.866072447359932,2.866072447359932,5.10a/b,101,,Oregon
84104,North Arete,117615527,sport,117615217,Last Honeycomb,"[-122.96431, 43.33075]",3,3.4077543686033493,4.0,4.0,4.0,2.666666666666667,2.666666666666667,2.826206478714198,2.826206478714198,5.10a,100,,Oregon
84105,The Honeyfinger,117615304,sport,117615217,Last Honeycomb,"[-122.96431, 43.33075]",1,1.1023356920142837,4.0,4.0,4.0,0.0,0.0,0.3713412992272329,0.3713412992272329,5.8,83,,Oregon
84106,Over the Top,114957448,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",9,10.223263105810048,2.6666666666666665,2.75,3.0,2.3703703703703702,2.444444444444444,2.4058236619364886,2.481005651372004,5.10a,100,,Oregon
84107,Shorty,114814995,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",17,19.31060808875231,2.9411764705882355,2.9583333333333335,3.0,2.768166089965398,2.7843137254901964,2.7888676226705273,2.8051360171361055,5.10a,100,,Oregon
84108,Burning Man,117046682,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",12,13.631017474413397,2.4166666666666665,2.5,3.0,2.2152777777777777,2.2916666666666665,2.2393749368891234,2.3165947622990934,5.10a,100,,Oregon
84109,Mystic Monkey,114427825,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",27,32.56399807531911,3.4444444444444446,3.4615384615384617,3.0,3.3168724279835393,3.3333333333333335,3.338669826829077,3.355238907855524,5.9,93,,Oregon
84110,Double Jointed,114427803,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",20,24.121480055791935,2.95,2.9615384615384617,3.0,2.8025,2.8134615384615387,2.8277023634877803,2.8387624770346687,5.9,93,,Oregon
84111,Candy Shop,114427731,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",31,36.18652245369004,2.903225806451613,2.9166666666666665,3.0,2.8095733610822062,2.8225806451612905,2.822996328469388,2.8360657559160054,5.7,73,,Oregon
84112,Looks Easy,114957421,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",12,13.228028304171405,2.75,2.8333333333333335,3.0,2.520833333333333,2.5972222222222223,2.542108095268227,2.6191416739127185,5.8,83,,Oregon
84113,Atrus Leap,113349239,sport,114431481,Fire Dome,"[-122.95716, 43.32647]",18,20.386728102854264,2.8333333333333335,2.8846153846153846,3.0,2.675925925925926,2.7243589743589745,2.6943540268434094,2.743120615564557,5.8/9,85,,Oregon
84114,"Equinox, direct",115651900,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",10,11.35918122867783,3.2,3.125,3.0,2.8800000000000003,2.8125,2.9182895548914076,2.84989214344864,5.10a,100,,Oregon
84115,Rock Around the Clock,114803610,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",1,1.2060740027895966,2.0,2.0,2.0,0.0,0.0,0.34172696254617296,0.34172696254617296,5.9,93,,Oregon
84116,Millennium,114803564,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",2,2.3346143518509703,2.5,2.5,2.0,1.25,1.25,1.429159328598359,1.429159328598359,5.7,73,,Oregon
84117,Bare Naked Solstice Party,115574493,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",5,9.116121037038255,3.4,3.3333333333333335,3.0,2.72,2.666666666666667,3.02703435088389,2.9676807361606765,5.10b/c,103,,Oregon
84118,Another Circadian Heartthrob,117673234,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",1,1.8232242074076508,3.0,3.0,3.0,0.0,0.0,1.3545633127230432,1.3545633127230432,5.10b/c,103,,Oregon
84119,Deadbeat's Escapements,117673353,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",1,1.493344693137958,3.0,3.0,3.0,0.0,0.0,0.9910867103989804,0.9910867103989804,5.10a/b,101,,Oregon
84120,Time Warp,117673376,sport,114432247,Clock Tower,"[-122.95688, 43.32614]",1,1.0729820410648072,3.0,3.0,3.0,0.0,0.0,0.20405385627623718,0.20405385627623718,5.9+,95,,Oregon
84121,A Crack in Time,117665307,trad,114432247,Clock Tower,"[-122.95688, 43.32614]",1,1.5546049250947298,2.0,2.0,2.0,0.0,0.0,0.7134995086432458,0.7134995086432458,5.7/8,81,,Oregon
84122,Mikey Mantle,118154906,sport,118154740,Singer Slab,"[-123.56472, 43.22074]",1,1.135918122867783,3.0,3.0,3.0,0.0,0.0,0.3589645771069456,0.3589645771069456,5.10a,100,,Oregon
84123,E-squared = 10c,118154855,sport,118154740,Singer Slab,"[-123.56472, 43.22074]",1,1.4183793009412937,3.0,3.0,3.0,0.0,0.0,0.8849099123139494,0.8849099123139494,5.10c,104,,Oregon
84124,Michelevator,118154813,sport,118154740,Singer Slab,"[-123.56472, 43.22074]",1,1.2060740027895966,2.0,2.0,2.0,0.0,0.0,0.34172696254617296,0.34172696254617296,5.9,93,,Oregon
84125,Gandpa Dave on the Edge,118154779,sport,118154740,Singer Slab,"[-123.56472, 43.22074]",1,1.6942128216765526,3.0,3.0,3.0,0.0,0.0,1.2292661455416969,1.2292661455416969,5.10d,106,,Oregon
84126,Davidians without Huecos,118154877,sport,118154740,Singer Slab,"[-123.56472, 43.22074]",1,1.0729820410648072,3.0,3.0,3.0,0.0,0.0,0.20405385627623718,0.20405385627623718,5.9+,95,,Oregon
84127,The Cave Route,117668650,sport,117668565,Treasure Island,"[-123.56263, 43.22272]",1,1.135918122867783,4.0,4.0,4.0,0.0,0.0,0.47861943614259417,0.47861943614259417,5.10a,100,,Oregon
84128,Wall Street,117719802,sport,117668565,Treasure Island,"[-123.56263, 43.22272]",1,1.1673071759254852,1.0,1.0,1.0,0.0,0.0,0.14332746287868725,0.14332746287868725,5.7,73,PG,Oregon
84129,Midas,117719681,sport,117668565,Treasure Island,"[-123.56263, 43.22272]",1,1.0607362743850512,3.0,3.0,3.0,0.0,0.0,0.171775800974457,0.171775800974457,5.7/8,81,,Oregon
84130,Pot of Gold,117719599,sport,117668565,Treasure Island,"[-123.56263, 43.22272]",1,2.52495294203926,3.0,3.0,3.0,0.0,0.0,1.8118590449542906,1.8118590449542906,5.10c/d,105,,Oregon
84131,Cellular-Owl,118155904,sport,117719948,Twisted Sister Formation,"[-123.56331, 43.22249]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84132,Walls of Moria,118155968,sport,117719948,Twisted Sister Formation,"[-123.56331, 43.22249]",1,1.2060740027895966,1.0,1.0,1.0,0.0,0.0,0.17086348127308648,0.17086348127308648,5.9,93,,Oregon
84133,Twisted Sister,118155950,sport,117719948,Twisted Sister Formation,"[-123.56331, 43.22249]",1,1.1023356920142837,1.0,1.0,1.0,0.0,0.0,0.09283532480680823,0.09283532480680823,5.8,83,,Oregon
84134,Invisabolt,117720040,sport,117719948,Twisted Sister Formation,"[-123.56331, 43.22249]",1,1.3167467815774114,3.0,3.0,3.0,0.0,0.0,0.7216576171113808,0.7216576171113808,5.10b,102,,Oregon
84135,Steel-toed slippers,118156007,sport,117719948,Twisted Sister Formation,"[-123.56331, 43.22249]",1,1.7759306723653072,1.0,1.0,1.0,0.0,0.0,0.4369149564447069,0.4369149564447069,5.5,53,,Oregon
84136,Pocket Gopher,118156495,sport,118156445,Rodentia Rock,"[-123.56461, 43.22049]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84137,Lemming Juice 5.9 variation,118156480,sport,118156445,Rodentia Rock,"[-123.56461, 43.22049]",1,1.2060740027895966,3.0,3.0,3.0,0.0,0.0,0.5125904438192594,0.5125904438192594,5.9,93,,Oregon
84138,Lemming Juice,118156469,sport,118156445,Rodentia Rock,"[-123.56461, 43.22049]",1,1.6003340295475235,3.0,3.0,3.0,0.0,0.0,1.1253913591725495,1.1253913591725495,5.11a,110,,Oregon
84139,Ironborn,118163015,sport,118163008,Casterly Rock,"[-123.56893, 43.21848]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84140,Zombie Magic,118158722,sport,118158657,Java Rock,"[-123.56555, 43.22056]",1,1.135918122867783,3.0,3.0,3.0,0.0,0.0,0.3589645771069456,0.3589645771069456,5.10a,100,,Oregon
84141,Black Coffee,118158683,sport,118158657,Java Rock,"[-123.56555, 43.22056]",1,1.2060740027895966,2.0,2.0,2.0,0.0,0.0,0.34172696254617296,0.34172696254617296,5.9,93,,Oregon
84142,Triple Espresso,118158703,sport,118158657,Java Rock,"[-123.56555, 43.22056]",1,1.6942128216765526,2.0,2.0,2.0,0.0,0.0,0.8195107636944645,0.8195107636944645,5.10d,106,,Oregon
84143,Morpheous,118154633,sport,118154473,"Lost World, The","[-123.56006, 43.22495]",1,1.135918122867783,1.0,1.0,1.0,0.0,0.0,0.11965485903564854,0.11965485903564854,5.10a,100,,Oregon
84144,Walk the Line,118154586,sport,118154473,"Lost World, The","[-123.56006, 43.22495]",1,1.2468812178839515,2.0,2.0,2.0,0.0,0.0,0.39599797373309853,0.39599797373309853,5.7/8,75,,Oregon
84145,Stairs of Saruman,118154542,sport,118154473,"Lost World, The","[-123.56006, 43.22495]",1,1.3167467815774114,2.0,2.0,2.0,0.0,0.0,0.48110507807425384,0.48110507807425384,5.10b,102,,Oregon
84146,Martians and Tin Foil,118158941,sport,118158926,Paranoia Complex,"[-123.56633, 43.21974]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84147,Spooks,118158956,sport,118158926,Paranoia Complex,"[-123.56633, 43.21974]",1,1.6942128216765526,2.0,2.0,2.0,0.0,0.0,0.8195107636944645,0.8195107636944645,5.10d,106,,Oregon
84148,Worry's Edge,118158991,sport,118158926,Paranoia Complex,"[-123.56633, 43.21974]",1,1.6003340295475235,3.0,3.0,3.0,0.0,0.0,1.1253913591725495,1.1253913591725495,5.11a,110,,Oregon
84149,Gallows of San Palo,118140563,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.135918122867783,3.0,3.0,3.0,0.0,0.0,0.3589645771069456,0.3589645771069456,5.10a,100,,Oregon
84150,Rincon,117730902,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.2060740027895966,3.0,3.0,3.0,0.0,0.0,0.5125904438192594,0.5125904438192594,5.9,93,,Oregon
84151,Mantles of Magdalena,118140536,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.2060740027895966,2.0,2.0,2.0,0.0,0.0,0.34172696254617296,0.34172696254617296,5.9,93,,Oregon
84152,Balanza,111491184,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.1673071759254852,2.0,2.0,2.0,0.0,0.0,0.2866549257573745,0.2866549257573745,5.7,73,,Oregon
84153,Chutes and Ladders of Karma,111491193,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.1023356920142837,2.0,2.0,2.0,0.0,0.0,0.18567064961361646,0.18567064961361646,5.8,83,,Oregon
84154,Hangman,118140584,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.493344693137958,2.0,2.0,2.0,0.0,0.0,0.6607244735993203,0.6607244735993203,5.10a/b,101,,Oregon
84155,Devil's Door,117730864,sport,106678560,Inca Rock,"[-123.57408, 43.2146]",1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.8/9,91,,Oregon
84156,Great Ape Escape,118138102,sport,117615442,Evil Monkey,"[-123.56428, 43.22091]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84157,Evil Monkey,117615567,sport,117615442,Evil Monkey,"[-123.56428, 43.22091]",1,1.1673071759254852,3.0,3.0,3.0,0.0,0.0,0.42998238863606175,0.42998238863606175,5.7,73,,Oregon
84158,Body Slam,117615628,sport,117615442,Evil Monkey,"[-123.56428, 43.22091]",1,1.1023356920142837,2.0,2.0,2.0,0.0,0.0,0.18567064961361646,0.18567064961361646,5.8,83,,Oregon
84159,Rooten-Tooten,118138119,sport,117615442,Evil Monkey,"[-123.56428, 43.22091]",1,1.3694362843162218,1.0,1.0,1.0,0.0,0.0,0.26977252505083604,0.26977252505083604,5.6,63,,Oregon
84160,Tiptoy,113325891,sport,105821015,NW Corner,"[-122.299, 43.9855]",1,1.135918122867783,2.0,2.0,2.0,0.0,0.0,0.23930971807129708,0.23930971807129708,5.10a,100,,Oregon
84161,Northern Lights,107805806,sport,105821015,NW Corner,"[-122.299, 43.9855]",11,13.266814030685563,3.272727272727273,3.25,3.0,2.9752066115702482,2.9545454545454546,3.0260420274862074,3.0050278467397753,5.9,93,,Oregon
84162,Toy Box,105821018,sport,105821015,NW Corner,"[-122.299, 43.9855]",21,24.51345069443519,2.5238095238095237,2.5454545454545454,3.0,2.403628117913832,2.424242424242424,2.4208534139060554,2.4416154500459015,5.7,73,,Oregon
84163,Egos and Friction,106126368,sport,105821015,NW Corner,"[-122.299, 43.9855]",2,5.04990588407852,3.0,3.0,3.0,1.5,1.5,2.405929522477145,2.405929522477145,5.10c/d,105,,Oregon
84164,Hexed,114602110,sport,105821015,NW Corner,"[-122.299, 43.9855]",2,3.6464484148153016,4.0,4.0,4.0,2.0,2.0,2.903042208482029,2.903042208482029,5.10b/c,103,,Oregon
84165,Clearisil,107804546,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",10,11.35918122867783,2.3,2.2142857142857144,2.0,2.07,1.992857142857143,2.097520617578199,2.019352147357894,5.10a,100,,Oregon
84166,Hydrotube,105796626,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",53,63.92192214784862,3.169811320754717,3.183333333333333,3.0,3.1100035599857603,3.1232704402515723,3.120222522197892,3.1335329952588546,5.9,93,,Oregon
84167,Shingles,107693575,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",5,8.471064108382762,3.2,3.125,3.0,2.5600000000000005,2.5,2.822243444382229,2.75609711365452,5.10d,106,,Oregon
84168,Acne Problem,105821011,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",30,35.01921527776455,2.466666666666667,2.3823529411764706,2.0,2.3844444444444446,2.302941176470588,2.396229146947803,2.314323063228602,5.7,73,,Oregon
84169,Games Without Frontiers,107693533,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",14,18.43445494208376,3.0,3.0714285714285716,3.0,2.7857142857142856,2.852040816326531,2.8372612583650985,2.904815097849982,5.10b,102,,Oregon
84170,Scarface,107804527,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",11,12.458556062855383,2.6363636363636362,2.4166666666666665,2.0,2.396694214876033,2.196969696969697,2.4247529470459686,2.2226902014588044,5.8/9,85,,Oregon
84171,The Off Ramp,106138430,sport,105796623,Hydrotube Area,"[-122.2985, 43.9853]",6,8.960068158827747,2.8333333333333335,2.8333333333333335,3.0,2.361111111111111,2.361111111111111,2.517115500710951,2.517115500710951,5.10a/b,101,,Oregon
84172,Raven,106989627,sport,106989623,"Arete, The","[-122.36, 43.6857]",4,4.543672491471132,2.5,2.5,2.0,1.875,1.875,1.9497842868972803,1.9497842868972803,5.10a,100,,Oregon
84173,Clandestine Rendevous,119086697,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,1.135918122867783,3.0,3.0,3.0,0.0,0.0,0.3589645771069456,0.3589645771069456,5.10a,100,,Oregon
84174,Revel's Ramparts,119347563,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,1.4183793009412937,2.0,2.0,2.0,0.0,0.0,0.589939941542633,0.589939941542633,5.10c,104,,Oregon
84175,Hyrule Ascending,119347643,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,1.4183793009412937,3.0,3.0,3.0,0.0,0.0,0.8849099123139494,0.8849099123139494,5.10c,104,,Oregon
84176,Storming the Castle,119086873,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,1.6942128216765526,4.0,4.0,4.0,0.0,0.0,1.639021527388929,1.639021527388929,5.10d,106,,Oregon
84177,Seige Tower,119086899,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,1.6003340295475235,4.0,4.0,4.0,0.0,0.0,1.5005218122300659,1.5005218122300659,5.11a,110,,Oregon
84178,Jenga's Revenge,119206232,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",2,2.633493563154823,3.5,3.5,3.0,1.75,1.75,2.1709669433149723,2.1709669433149723,5.10b,102,,Oregon
84179,Tetris,114365833,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",1,2.0187630861394554,3.0,3.0,3.0,0.0,0.0,1.5139415216190648,1.5139415216190648,5.11a/b,111,,Oregon
84180,Burma-Shave,114365912,sport,105843033,Shepard's Tower,"[-121.6113, 44.64581]",2,5.04990588407852,4.0,4.0,4.0,2.0,2.0,3.207906029969527,3.207906029969527,5.10c/d,105,,Oregon
84181,"Middle Chimney (aka "" the moat"")",105987893,trad,105843033,Shepard's Tower,"[-121.6113, 44.64581]",3,4.395346191195654,2.0,2.0,1.0,1.3333333333333335,1.3333333333333335,1.5449732710460413,1.5449732710460413,5.5,53,,Oregon
84182,Crack of Noon,114366013,trad,105843033,Shepard's Tower,"[-121.6113, 44.64581]",2,2.8945352192994194,3.0,3.0,3.0,1.5,1.5,1.9635641743111674,1.9635641743111674,5.9+,95,,Oregon
84183,Yoder's Bounce test,109575773,sport,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",37,42.02897054610797,2.4054054054054053,2.3684210526315788,2.0,2.3403944485025567,2.3044096728307255,2.3481733253865396,2.3120689454574737,5.10a,100,,Oregon
84184,Trad Route,116252353,trad,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",1,1.1781945294513623,1.0,1.0,1.0,0.0,0.0,0.15124372503608574,0.15124372503608574,5.6,63,,Oregon
84185,Catherine’s Ridge,116252451,trad,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",1,1.1781945294513623,2.0,2.0,2.0,0.0,0.0,0.3024874500721715,0.3024874500721715,5.6,63,R,Oregon
84186,Oh Oh Climax,116252325,sport,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",18,21.70933205021274,1.4444444444444444,1.25,1.0,1.3641975308641974,1.1805555555555556,1.377908797879939,1.1924210750884088,5.9,93,,Oregon
84187,The Safe Zone,109990368,sport,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",27,29.76306368438566,1.7407407407407407,1.75,2.0,1.6762688614540466,1.6851851851851853,1.6822541293085322,1.6912022895708116,5.8,83,,Oregon
84188,Purple Moon,119200695,sport,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",9,13.440102238241622,1.5555555555555556,1.6,2.0,1.382716049382716,1.4222222222222223,1.439815695249324,1.480953286542162,5.10a/b,101,,Oregon
84189,Mossy Tits,109576345,sport,109575768,(2) Victoria Tower,"[-121.13966, 44.37453]",40,59.73378772551832,2.7,2.769230769230769,3.0,2.6325000000000003,2.6999999999999997,2.6547994509839774,2.722871231778438,5.10a/b,101,,Oregon
84190,North Wall,108425508,sport,108425504,"Wallaby, The","[-121.12458, 44.36669]",1,1.135918122867783,1.0,1.0,1.0,0.0,0.0,0.11965485903564854,0.11965485903564854,5.10a,100,,Oregon
84191,Wake-n-Bake,116112783,sport,116112753,"One Star Wall, The","[-121.12292, 44.37027]",1,1.135918122867783,1.0,1.0,1.0,0.0,0.0,0.11965485903564854,0.11965485903564854,5.10a,100,,Oregon
84192,Indo Smoke,116112897,sport,116112753,"One Star Wall, The","[-121.12292, 44.37027]",1,1.135918122867783,1.0,1.0,1.0,0.0,0.0,0.11965485903564854,0.11965485903564854,5.10a,100,,Oregon
84193,Shalom,116112829,sport,116112753,"One Star Wall, The","[-121.12292, 44.37027]",2,2.4121480055791933,2.0,2.0,2.0,1.0,1.0,1.1708634812730865,1.1708634812730865,5.9,93,,Oregon
84194,Munchies,116112856,sport,116112753,"One Star Wall, The","[-121.12292, 44.37027]",1,1.1023356920142837,1.0,1.0,1.0,0.0,0.0,0.09283532480680823,0.09283532480680823,5.8,83,,Oregon
84195,Xanadu,107547636,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",39,44.30080679184354,2.0,2.0,2.0,1.9487179487179487,1.9487179487179487,1.9548540953351614,1.9548540953351614,5.10a,100,,Oregon
84196,We Be Toys,107561779,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",50,56.79590614338915,2.04,2.0142857142857142,2.0,1.9992,1.974,2.0040819182486547,1.9788203814640075,5.10a,100,,Oregon
84197,Little Wicked Thing,108392686,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",25,28.397953071694577,1.96,1.9642857142857142,2.0,1.8816,1.8857142857142855,1.8909809409483949,1.8951157389242295,5.10a,100,,Oregon
84198,Watermark,107561830,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",71,85.63125419806136,2.5774647887323945,2.6184210526315788,3.0,2.5411624677643325,2.5815418828762047,2.5473652087032286,2.5878431862070688,5.9,93,,Oregon
84199,Aggro Bumbly,105816687,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",50,84.71064108382762,2.6,2.7333333333333334,3.0,2.548,2.6786666666666665,2.569307279856056,2.701066627540982,5.10d,106,,Oregon
84200,Bop Till You Drop,105803519,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",45,72.01503132963856,2.688888888888889,2.793103448275862,3.0,2.629135802469136,2.731034482758621,2.651551004849363,2.754318441913915,5.11a,110,,Oregon
84201,Sea of Green,107550095,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",29,33.85190810183907,1.5517241379310345,1.40625,1.0,1.498216409036861,1.3577586206896552,1.5058855360636634,1.364708767057695,5.7,73,,Oregon
84202,Red Scare,105826439,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",72,94.80576827357362,2.7083333333333335,2.782608695652174,3.0,2.670717592592593,2.743961352657005,2.6797661545355402,2.7532580691415314,5.10b,102,,Oregon
84203,Matthew 7:24,105816699,sport,105803515,(r) Pleasure Palace,"[-121.14339, 44.36911]",58,76.37131333148986,2.0,2.0,2.0,1.9655172413793103,1.9655172413793103,1.9738121565185216,1.9738121565185216,5.10b,102,,Oregon
84204,French Kiss,111158476,sport,105852647,(t) Kiss of the Lepers Buttress,"[-121.14276, 44.37209]",15,17.038771843016747,2.0,2.0,2.0,1.8666666666666667,1.8666666666666667,1.8826206478714198,1.8826206478714198,5.10a,100,,Oregon
84205,First Kiss,105852652,sport,105852647,(t) Kiss of the Lepers Buttress,"[-121.14276, 44.37209]",234,273.14987916656355,3.1367521367521367,3.1231884057971016,3.0,3.1233472130908027,3.1098414467979687,3.125268506789264,3.11175443256846,5.7,73,,Oregon
84206,Groove Thang,108049583,sport,105852647,(t) Kiss of the Lepers Buttress,"[-121.14276, 44.37209]",20,22.046713840285676,3.05,3.033333333333333,3.0,2.8974999999999995,2.8816666666666664,2.911657387033038,2.895746690929032,5.8,83,,Oregon
84207,The Climb,109405004,sport,105852647,(t) Kiss of the Lepers Buttress,"[-121.14276, 44.37209]",14,49.61243077475185,3.2857142857142856,3.357142857142857,3.0,3.0510204081632653,3.11734693877551,3.2194866440848733,3.2894754841736753,5.12c,124,,Oregon
84208,Pop Goes the Nubbin,105789073,sport,105789067,(h) The Peanut,"[-121.14447, 44.36688]",225,255.58157764525117,2.3333333333333335,2.3185840707964602,2.0,2.322962962962963,2.3082792527040317,2.3242038281677773,2.309512274260269,5.10a,100,,Oregon
84209,Peanut Brittle,105790438,sport,105789067,(h) The Peanut,"[-121.14447, 44.36688]",221,243.6161879351567,1.8099547511312217,1.8442028985507246,2.0,1.8017649106283655,1.83585808905502,1.802525217131564,1.8366327821550046,5.8,83,PG,Oregon
84210,Hop on Pop,105789070,sport,105789067,(h) The Peanut,"[-121.14447, 44.36688]",247,272.2769159275281,2.016194331983806,2.008720930232558,2.0,2.0080316018948023,2.0005884568308065,2.0087893915939254,2.001343437640541,5.8,83,,Oregon
84211,Popism,107449996,sport,105789067,(h) The Peanut,"[-121.14447, 44.36688]",13,36.63365924693156,1.6923076923076923,1.7142857142857144,2.0,1.5621301775147929,1.5824175824175826,1.6461122609176533,1.6674903422282723,5.11b/c,113,,Oregon
84212,Phoenix,105790327,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",418,474.8137753587333,2.964114832535885,2.9823529411764707,3.0,2.9570236487259907,2.9752181255277232,2.9578721433251594,2.9760718408884195,5.10a,100,,Oregon
84213,Drill 'Em and Fill 'Em,105812551,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",132,149.94119221854737,2.0454545454545454,2.0217391304347827,2.0,2.02995867768595,2.006422924901186,2.0318128335594365,2.0082555833152695,5.10a,100,,Oregon
84214,License To Bolt,105803553,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",87,195.9935390302811,2.7471264367816093,2.795918367346939,3.0,2.715550270841591,2.763781374618813,2.733110023534654,2.781653007472423,5.11c,114,,Oregon
84215,Carabid,106146819,trad,105790319,(3) Phoenix,"[-121.14633, 44.36399]",13,15.31652888286771,2.1538461538461537,2.125,1.0,1.9881656804733727,1.9615384615384617,2.013223812432014,1.986260993515514,5.6,63,PG,Oregon
84216,Llamas on the Edge,114027051,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",5,8.471064108382762,2.0,2.0,2.0,1.6,1.6,1.763902152738893,1.763902152738893,5.10d,106,,Oregon
84217,Fred On Air,105812555,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",153,259.21456171651255,2.758169934640523,2.8202247191011236,3.0,2.7401426801657482,2.801791877799809,2.7475294447067165,2.8093448337257585,5.10d,106,,Oregon
84218,When Llamas Bolt,105822349,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",96,153.63206683656225,2.1666666666666665,2.1041666666666665,2.0,2.1440972222222223,2.082248263888889,2.1525637081419227,2.0904705242532136,5.11a,110,,Oregon
84219,Hissing Llamas,105822353,sport,105790319,(3) Phoenix,"[-121.14633, 44.36399]",327,360.4637712886708,2.7400611620795106,2.783707865168539,3.0,2.7316817701465457,2.7751949970793386,2.732459673718326,2.775985291953437,5.8,83,,Oregon
